nct_id,nct_date,nct_year
NCT00000620,Sep-99,1999
NCT00001853,6-Oct-98,1998
NCT00001870,Jan-99,1999
NCT00001985,Jan-00,2000
NCT00001987,30-Jan-76,1976
NCT00004266,Aug-93,1993
NCT00004360,Sep-95,1995
NCT00004363,Dec-95,1995
NCT00004364,Dec-95,1995
NCT00004984,Feb-94,1994
NCT00004992,Jul-96,1996
NCT00005146,May-79,1979
NCT00005193,Sep-86,1986
NCT00005205,Aug-87,1987
NCT00005419,Mar-92,1992
NCT00005479,Sep-96,1996
NCT00005481,Sep-96,1996
NCT00005539,Feb-99,1999
NCT00005754,Sep-99,1999
NCT00005760,May-00,2000
NCT00006159,Mar-94,1994
NCT00006162,Oct-94,1994
NCT00006163,Sep-97,1997
NCT00006305,Sep-00,2000
NCT00006426,Aug-98,1998
NCT00006432,Jan-00,2000
NCT00006505,15-Nov-00,2000
NCT00007696,Apr-98,1998
NCT00007800,May-00,2000
NCT00013299,Oct-00,2000
NCT00014911,Apr-01,2001
NCT00016835,Apr-01,2001
NCT00017953,Jun-01,2001
NCT00021788,Jul-00,2000
NCT00021801,Mar-00,2000
NCT00021944,Apr-01,2001
NCT00024518,Sep-01,2001
NCT00029848,Oct-01,2001
NCT00032487,1-Dec-00,2000
NCT00032864,Jan-97,1997
NCT00035542,Dec-01,2001
NCT00035568,Feb-02,2002
NCT00035750,Sep-01,2001
NCT00035984,May-02,2002
NCT00037297,Jul-01,2001
NCT00038727,Sep-02,2002
NCT00039013,Mar-02,2002
NCT00039026,Feb-02,2002
NCT00041405,Jul-01,2001
NCT00044148,16-Jul-02,2002
NCT00044395,Jul-02,2002
NCT00044408,Jul-02,2002
NCT00044421,Jul-02,2002
NCT00044447,May-01,2001
NCT00044668,Aug-02,2002
NCT00044694,Aug-02,2002
NCT00046150,May-02,2002
NCT00046501,Nov-02,2002
NCT00057304,22-Apr-03,2003
NCT00057317,Dec-01,2001
NCT00057499,Mar-03,2003
NCT00058981,Oct-02,2002
NCT00060918,Jun-01,2001
NCT00060931,Jun-01,2001
NCT00063128,Apr-03,2003
NCT00063583,Jun-03,2003
NCT00063674,Apr-03,2003
NCT00064714,Jul-03,2003
NCT00064727,9-Jul-03,2003
NCT00065130,Apr-00,2000
NCT00065650,Jul-03,2003
NCT00065663,Aug-02,2002
NCT00065676,25-Jul-03,2003
NCT00067626,Apr-05,2005
NCT00067951,Oct-03,2003
NCT00069537,May-02,2002
NCT00069576,Oct-02,2002
NCT00069615,Feb-03,2003
NCT00069836,Oct-03,2003
NCT00071409,Oct-03,2003
NCT00071422,Oct-03,2003
NCT00072904,Jun-01,2001
NCT00073255,Jun-03,2003
NCT00073268,Dec-02,2002
NCT00073281,Aug-03,2003
NCT00078052,Sep-03,2003
NCT00081328,May-04,2004
NCT00082238,Mar-03,2003
NCT00082381,Jun-03,2003
NCT00082407,Nov-03,2003
NCT00085969,Sep-03,2003
NCT00086450,Apr-04,2004
NCT00086502,Jun-04,2004
NCT00086515,Jun-04,2004
NCT00087516,Jun-04,2004
NCT00090506,Jul-04,2004
NCT00094757,Oct-04,2004
NCT00094770,Sep-04,2004
NCT00094796,20-Oct-04,2004
NCT00094991,May-04,2004
NCT00095056,Oct-04,2004
NCT00095082,Sep-04,2004
NCT00095446,Jul-04,2004
NCT00095654,Jul-01,2001
NCT00097084,Sep-04,2004
NCT00097279,Aug-04,2004
NCT00097500,Sep-04,2004
NCT00097786,Jan-02,2002
NCT00097877,Jan-05,2005
NCT00097955,Oct-04,2004
NCT00099320,May-04,2004
NCT00099619,Sep-04,2004
NCT00099853,May-04,2004
NCT00099866,Jan-04,2004
NCT00099892,May-04,2004
NCT00099905,Apr-04,2004
NCT00099918,May-04,2004
NCT00099931,May-04,2004
NCT00099944,May-04,2004
NCT00099957,Sep-03,2003
NCT00100178,May-04,2004
NCT00101673,Mar-04,2004
NCT00101712,Oct-04,2004
NCT00101803,Jan-05,2005
NCT00102297,Jan-05,2005
NCT00102388,Jan-05,2005
NCT00102466,Jan-05,2005
NCT00103857,Mar-05,2005
NCT00103935,Feb-05,2005
NCT00104182,Feb-05,2005
NCT00105352,Nov-04,2004
NCT00105898,Feb-05,2005
NCT00106340,Mar-05,2005
NCT00106366,Mar-05,2005
NCT00106704,Mar-05,2005
NCT00106808,Aug-05,2005
NCT00107107,Nov-02,2002
NCT00108004,Apr-03,2003
NCT00108459,Sep-04,2004
NCT00108927,Dec-03,2003
NCT00109369,Jun-03,2003
NCT00109434,Jun-04,2004
NCT00109720,Aug-02,2002
NCT00110240,Apr-05,2005
NCT00110370,Apr-04,2004
NCT00110435,May-05,2005
NCT00110448,Dec-02,2002
NCT00110851,Apr-05,2005
NCT00110864,May-05,2005
NCT00111540,Nov-02,2002
NCT00111631,May-05,2005
NCT00111670,Jun-05,2005
NCT00111800,Apr-05,2005
NCT00114998,Jun-05,2005
NCT00115570,Apr-05,2005
NCT00115973,Jun-05,2005
NCT00116207,Jan-00,2000
NCT00116831,Jan-05,2005
NCT00116922,Jun-04,2004
NCT00117780,Jun-05,2005
NCT00118937,Dec-03,2003
NCT00118963,Jan-03,2003
NCT00119041,Sep-05,2005
NCT00119054,Sep-05,2005
NCT00119535,Aug-04,2004
NCT00119938,Sep-04,2004
NCT00120536,Jun-05,2005
NCT00121641,Jul-05,2005
NCT00121966,Jan-03,2003
NCT00123604,Jun-04,2004
NCT00124397,Jul-01,2001
NCT00124553,Aug-06,2006
NCT00127192,Jul-05,2005
NCT00127634,Jul-05,2005
NCT00128089,Aug-05,2005
NCT00129259,Sep-05,2005
NCT00130481,Apr-05,2005
NCT00130806,Sep-05,2005
NCT00131287,Jul-05,2005
NCT00131755,Feb-05,2005
NCT00133718,Jan-02,2002
NCT00134329,May-05,2005
NCT00135057,Apr-04,2004
NCT00135083,Aug-04,2004
NCT00135096,Aug-04,2004
NCT00135226,Mar-05,2005
NCT00135330,Oct-05,2005
NCT00135915,Aug-05,2005
NCT00135941,Aug-05,2005
NCT00136773,Apr-03,2003
NCT00136916,Jun-02,2002
NCT00137046,May-02,2002
NCT00138515,Nov-04,2004
NCT00138541,Oct-04,2004
NCT00138554,Nov-04,2004
NCT00138567,Jan-05,2005
NCT00138580,Nov-04,2004
NCT00138593,Jul-04,2004
NCT00138606,Jan-05,2005
NCT00138619,Nov-04,2004
NCT00141232,Nov-04,2004
NCT00141492,Oct-04,2004
NCT00141986,Nov-03,2003
NCT00142922,Oct-02,2002
NCT00143013,Oct-04,2004
NCT00143104,Dec-04,2004
NCT00143247,Mar-03,2003
NCT00143338,Nov-04,2004
NCT00143520,Dec-04,2004
NCT00144144,Sep-04,2004
NCT00145093,Aug-04,2004
NCT00145379,Mar-03,2003
NCT00145925,Jun-01,2001
NCT00146484,Apr-96,1996
NCT00147342,May-05,2005
NCT00147719,Jun-04,2004
NCT00147745,Jun-05,2005
NCT00147758,Jun-04,2004
NCT00148538,Jul-05,2005
NCT00151021,Jun-05,2005
NCT00151190,Apr-05,2005
NCT00151749,Jun-04,2004
NCT00151762,Dec-04,2004
NCT00153179,Sep-05,2005
NCT00154401,Jan-05,2005
NCT00154414,Jan-05,2005
NCT00157339,Aug-05,2005
NCT00157482,Jan-05,2005
NCT00157508,Mar-03,2003
NCT00157586,Feb-02,2002
NCT00160017,Jan-05,2005
NCT00160160,Oct-04,2004
NCT00160485,Jun-04,2004
NCT00160927,Jan-03,2003
NCT00162344,Dec-03,2003
NCT00162357,Apr-04,2004
NCT00163683,Jan-03,2003
NCT00167284,Oct-01,2001
NCT00168519,Oct-02,2002
NCT00171119,Jan-04,2004
NCT00171496,Oct-03,2003
NCT00171561,Mar-03,2003
NCT00171717,Feb-04,2004
NCT00172757,Jan-02,2002
NCT00172796,Apr-05,2005
NCT00173628,Jan-90,1990
NCT00173641,Sep-05,2005
NCT00174668,Nov-04,2004
NCT00174681,Apr-03,2003
NCT00174993,May-01,2001
NCT00175721,Dec-05,2005
NCT00179374,Jul-03,2003
NCT00179777,Mar-02,2002
NCT00182026,Jun-05,2005
NCT00182494,Feb-05,2005
NCT00184561,Jul-05,2005
NCT00184574,Apr-05,2005
NCT00184600,Nov-04,2004
NCT00184613,May-05,2005
NCT00184626,10-Sep-04,2004
NCT00184639,16-Aug-04,2004
NCT00184665,Jun-04,2004
NCT00184821,Jun-04,2004
NCT00185159,Oct-04,2004
NCT00185601,Feb-06,2006
NCT00187564,Aug-04,2004
NCT00190502,Nov-00,2000
NCT00191178,Aug-03,2003
NCT00191282,Oct-02,2002
NCT00191464,Dec-03,2003
NCT00194259,Aug-01,2001
NCT00194558,Feb-05,2005
NCT00194805,Sep-03,2003
NCT00194896,Feb-00,2000
NCT00194909,Aug-04,2004
NCT00195884,Sep-99,1999
NCT00196235,Jan-95,1995
NCT00196989,Sep-05,2005
NCT00198146,Jul-00,2000
NCT00198757,Jul-02,2002
NCT00198900,Jan-00,2000
NCT00198926,May-00,2000
NCT00200018,Jun-05,2005
NCT00201292,Mar-05,2005
NCT00202033,Sep-04,2004
NCT00202748,Mar-04,2004
NCT00204009,Jul-92,1992
NCT00206297,Oct-03,2003
NCT00206349,Jun-04,2004
NCT00206362,Jul-04,2004
NCT00206401,Nov-04,2004
NCT00208221,Aug-06,2006
NCT00208637,Aug-02,2002
NCT00209170,May-04,2004
NCT00210262,Oct-02,2002
NCT00211510,Jun-05,2005
NCT00212290,Nov-02,2002
NCT00212303,May-04,2004
NCT00212329,Sep-05,2005
NCT00212641,Jun-05,2005
NCT00212914,May-02,2002
NCT00214214,Oct-05,2005
NCT00214474,Nov-02,2002
NCT00214825,Aug-03,2003
NCT00217061,Apr-05,2005
NCT00220207,Sep-03,2003
NCT00220961,Jan-04,2004
NCT00221208,Apr-05,2005
NCT00221234,Sep-05,2005
NCT00222781,Jan-04,2004
NCT00222807,Aug-03,2003
NCT00222846,May-04,2004
NCT00223340,Mar-05,2005
NCT00223574,Jan-02,2002
NCT00223613,Aug-97,1997
NCT00225277,Jul-03,2003
NCT00225888,Oct-04,2004
NCT00226330,Mar-05,2005
NCT00228878,Mar-03,2003
NCT00228891,Feb-04,2004
NCT00228904,Feb-05,2005
NCT00229268,Sep-05,2005
NCT00229658,Sep-05,2005
NCT00229710,Feb-05,2005
NCT00231192,Oct-05,2005
NCT00231387,Sep-02,2002
NCT00231530,Jan-01,2001
NCT00232362,Jun-07,2007
NCT00232375,Jan-96,1996
NCT00232583,Nov-03,2003
NCT00233142,Sep-05,2005
NCT00233259,Mar-06,2006
NCT00233649,May-04,2004
NCT00236626,Apr-00,2000
NCT00237094,Jun-05,2005
NCT00237237,Oct-05,2005
NCT00237549,Jan-01,2001
NCT00237640,Mar-05,2005
NCT00238498,Jul-04,2004
NCT00240253,Oct-05,2005
NCT00240422,Feb-03,2003
NCT00241085,Nov-02,2002
NCT00241124,Apr-04,2004
NCT00241423,Oct-05,2005
NCT00241605,Jun-03,2003
NCT00241956,Oct-05,2005
NCT00245882,Oct-05,2005
NCT00246987,Jun-03,2003
NCT00248352,Feb-05,2005
NCT00250731,Jan-06,2006
NCT00252525,Jun-07,2007
NCT00252876,Mar-05,2005
NCT00253240,Sep-04,2004
NCT00254085,Mar-05,2005
NCT00254254,Feb-06,2006
NCT00254501,Nov-05,2005
NCT00256607,Jun-07,2007
NCT00256646,Jun-07,2007
NCT00256867,Aug-05,2005
NCT00257218,Jan-06,2006
NCT00258674,Jan-00,2000
NCT00259896,Oct-05,2005
NCT00260156,Nov-05,2005
NCT00262197,Dec-01,2001
NCT00262704,Dec-01,2001
NCT00262977,Sep-04,2004
NCT00263276,Dec-05,2005
NCT00263419,Jan-05,2005
NCT00263835,Oct-04,2004
NCT00264589,Dec-05,2005
NCT00264901,Oct-05,2005
NCT00265746,Nov-05,2005
NCT00266240,Nov-05,2005
NCT00266253,Nov-05,2005
NCT00267683,Dec-05,2005
NCT00268541,Sep-04,2004
NCT00268645,Sep-04,2004
NCT00269061,Jan-06,2006
NCT00270439,Jan-06,2006
NCT00270985,Jan-06,2006
NCT00271739,Dec-00,2000
NCT00272012,Jul-04,2004
NCT00272064,Oct-05,2005
NCT00272077,Apr-05,2005
NCT00272090,Nov-02,2002
NCT00272402,Feb-06,2006
NCT00273286,Jan-06,2006
NCT00274118,Jul-97,1997
NCT00274274,Sep-05,2005
NCT00276393,Jul-02,2002
NCT00276497,Oct-03,2003
NCT00276939,Sep-03,2003
NCT00277277,Aug-04,2004
NCT00277732,Jan-06,2006
NCT00279045,Jan-00,2000
NCT00279201,Dec-05,2005
NCT00279240,Mar-01,2001
NCT00279305,Aug-05,2005
NCT00279318,Sep-04,2004
NCT00280046,Nov-03,2003
NCT00280865,Apr-02,2002
NCT00282451,Feb-06,2006
NCT00282971,Mar-06,2006
NCT00283049,Feb-06,2006
NCT00283751,Mar-03,2003
NCT00284232,Oct-04,2004
NCT00284609,Aug-06,2006
NCT00285233,Sep-00,2000
NCT00285909,Mar-06,2006
NCT00286429,Feb-06,2006
NCT00286442,Mar-06,2006
NCT00286455,Feb-06,2006
NCT00286468,Apr-06,2006
NCT00286494,Feb-06,2006
NCT00286598,Jan-05,2005
NCT00286741,Jun-06,2006
NCT00286962,Feb-06,2006
NCT00287183,Feb-06,2006
NCT00287404,Oct-05,2005
NCT00287651,Nov-05,2005
NCT00287807,Feb-06,2006
NCT00288132,Aug-05,2005
NCT00288392,Jun-05,2005
NCT00288678,Jul-03,2003
NCT00289614,Jan-06,2006
NCT00289848,Mar-06,2006
NCT00290927,Dec-03,2003
NCT00290979,Dec-04,2004
NCT00291590,Jul-01,2001
NCT00295334,Feb-06,2006
NCT00295659,Jan-01,2001
NCT00296296,Jun-05,2005
NCT00297063,Jan-06,2006
NCT00297401,Mar-06,2006
NCT00297583,Apr-04,2004
NCT00298844,Jan-06,2006
NCT00299169,Sep-06,2006
NCT00299871,Feb-06,2006
NCT00300105,Oct-05,2005
NCT00300287,Feb-06,2006
NCT00300976,May-06,2006
NCT00301392,Apr-06,2006
NCT00302055,Mar-06,2006
NCT00302224,Feb-05,2005
NCT00303134,Aug-03,2003
NCT00303394,Apr-04,2004
NCT00304538,Mar-06,2006
NCT00304603,Apr-04,2004
NCT00305344,Apr-05,2005
NCT00306072,Jun-05,2005
NCT00306098,Dec-00,2000
NCT00306176,Jan-05,2005
NCT00306384,Mar-06,2006
NCT00306644,May-02,2002
NCT00308139,Apr-06,2006
NCT00308256,Mar-06,2006
NCT00308308,Feb-06,2006
NCT00308347,May-96,1996
NCT00308373,Jul-04,2004
NCT00308386,Aug-06,2006
NCT00308646,Oct-04,2004
NCT00308737,Jun-05,2005
NCT00309244,Feb-06,2006
NCT00309608,Apr-06,2006
NCT00309712,Aug-02,2002
NCT00309751,Dec-05,2005
NCT00310297,Nov-04,2004
NCT00311064,Mar-06,2006
NCT00311298,Apr-06,2006
NCT00311324,Feb-01,2001
NCT00311818,Jun-03,2003
NCT00311922,Mar-06,2006
NCT00312104,Apr-02,2002
NCT00312130,Apr-05,2005
NCT00312156,Aug-02,2002
NCT00313001,Apr-06,2006
NCT00313183,Apr-06,2006
NCT00313313,Apr-06,2006
NCT00313742,Apr-06,2006
NCT00313937,Nov-01,2001
NCT00315133,Dec-03,2003
NCT00315588,Dec-00,2000
NCT00315614,Dec-00,2000
NCT00315718,Jun-02,2002
NCT00315939,Jan-06,2006
NCT00315952,Apr-06,2006
NCT00316082,Jun-06,2006
NCT00316667,Jun-06,2006
NCT00316758,Feb-06,2006
NCT00318032,Aug-04,2004
NCT00318422,May-06,2006
NCT00318656,Nov-05,2005
NCT00318786,Apr-06,2006
NCT00320008,Jan-92,1992
NCT00320086,Aug-05,2005
NCT00321256,Jul-03,2003
NCT00321321,May-06,2006
NCT00321542,Sep-06,2006
NCT00322257,1-May-06,2006
NCT00322478,Apr-06,2006
NCT00323349,Apr-03,2003
NCT00323414,Apr-06,2006
NCT00324363,Jan-06,2006
NCT00324792,May-06,2006
NCT00325117,Apr-06,2006
NCT00325364,Apr-06,2006
NCT00325429,Apr-06,2006
NCT00325559,Jun-06,2006
NCT00325624,Nov-06,2006
NCT00325650,May-06,2006
NCT00325910,May-06,2006
NCT00326196,Jul-06,2006
NCT00326326,Jul-06,2006
NCT00326573,Oct-01,2001
NCT00327015,May-06,2006
NCT00327626,May-06,2006
NCT00328172,May-06,2006
NCT00328302,Sep-00,2000
NCT00328536,Apr-07,2007
NCT00328627,May-06,2006
NCT00328965,Nov-04,2004
NCT00329225,Sep-02,2002
NCT00330330,Feb-03,2003
NCT00330473,Jun-06,2006
NCT00330954,Jun-06,2006
NCT00331487,Sep-00,2000
NCT00331604,31-Aug-06,2006
NCT00331851,May-06,2006
NCT00332085,Jan-06,2006
NCT00332488,Dec-04,2004
NCT00332826,Jun-06,2006
NCT00333151,May-06,2006
NCT00333554,Jun-06,2006
NCT00333723,Jul-00,2000
NCT00333853,Aug-03,2003
NCT00334113,Jan-09,2009
NCT00334711,Jan-04,2004
NCT00335413,Jun-06,2006
NCT00335712,Jun-06,2006
NCT00336310,Jul-06,2006
NCT00336674,Dec-06,2006
NCT00337298,Jul-06,2006
NCT00337337,Apr-05,2005
NCT00337610,Jun-06,2006
NCT00338949,Jun-06,2006
NCT00339313,12-Jan-00,2000
NCT00339482,3-Sep-76,1976
NCT00339781,Feb-05,2005
NCT00339885,24-Mar-95,1995
NCT00340093,23-Aug-02,2002
NCT00340132,18-Aug-82,1982
NCT00340613,Jun-06,2006
NCT00340639,28-Jan-03,2003
NCT00340938,4-Nov-04,2004
NCT00342927,5-Mar-01,2001
NCT00343980,10-Oct-06,2006
NCT00344240,Aug-05,2005
NCT00344370,Aug-06,2006
NCT00348231,Nov-04,2004
NCT00348374,Jun-06,2006
NCT00348712,30-Oct-06,2006
NCT00348972,Feb-02,2002
NCT00349128,Jan-04,2004
NCT00349362,Jul-06,2006
NCT00349427,Oct-05,2005
NCT00349986,Sep-06,2006
NCT00351000,Jan-05,2005
NCT00351234,Oct-04,2004
NCT00351507,May-05,2005
NCT00351546,Feb-05,2005
NCT00351585,Jul-04,2004
NCT00351650,9-Jul-06,2006
NCT00351832,Jun-06,2006
NCT00351884,May-06,2006
NCT00353561,Jun-04,2004
NCT00353587,May-06,2006
NCT00353652,Jan-05,2005
NCT00353691,Oct-02,2002
NCT00353834,Aug-06,2006
NCT00354237,Jul-05,2005
NCT00354536,Feb-06,2006
NCT00355537,Feb-06,2006
NCT00355849,Aug-06,2006
NCT00356109,Aug-06,2006
NCT00357370,Oct-06,2006
NCT00357890,Dec-05,2005
NCT00358254,Oct-04,2004
NCT00359112,Feb-04,2004
NCT00359762,Sep-06,2006
NCT00359879,Sep-06,2006
NCT00359996,Jun-00,2000
NCT00360061,Sep-01,2001
NCT00360217,Jan-06,2006
NCT00360334,Jun-06,2006
NCT00360815,Aug-83,1983
NCT00360893,Apr-94,1994
NCT00360984,May-03,2003
NCT00361023,Jan-06,2006
NCT00361153,May-06,2006
NCT00361738,Jul-06,2006
NCT00361907,Feb-05,2005
NCT00361946,Aug-06,2006
NCT00362011,Mar-01,2001
NCT00363233,Mar-06,2006
NCT00363519,Aug-06,2006
NCT00363844,Aug-06,2006
NCT00363948,Aug-06,2006
NCT00364312,May-04,2004
NCT00365170,Sep-02,2002
NCT00366301,Aug-06,2006
NCT00366379,Jul-06,2006
NCT00367055,Oct-04,2004
NCT00367978,Dec-01,2001
NCT00368134,Aug-06,2006
NCT00368368,Jan-06,2006
NCT00368394,Jan-04,2004
NCT00368953,Sep-06,2006
NCT00370084,Mar-05,2005
NCT00370942,Apr-06,2006
NCT00371007,Jun-04,2004
NCT00371306,Sep-02,2002
NCT00371800,Oct-05,2005
NCT00372060,Aug-06,2006
NCT00372463,Feb-06,2006
NCT00372814,Mar-07,2007
NCT00372957,Mar-06,2006
NCT00373178,Jan-05,2005
NCT00374270,May-05,2005
NCT00374426,Mar-98,1998
NCT00374907,Sep-06,2006
NCT00376038,Aug-06,2006
NCT00376181,Jun-06,2006
NCT00377117,May-06,2006
NCT00377442,Aug-06,2006
NCT00377676,Jul-04,2004
NCT00377858,Aug-06,2006
NCT00378508,Sep-06,2006
NCT00379652,Oct-09,2009
NCT00379769,Apr-01,2001
NCT00380380,Jan-06,2006
NCT00380445,Jan-06,2006
NCT00381134,Jul-03,2003
NCT00382096,Sep-06,2006
NCT00382239,Sep-06,2006
NCT00382473,Sep-06,2006
NCT00383110,Nov-04,2004
NCT00383578,Sep-06,2006
NCT00383877,Sep-06,2006
NCT00384488,May-04,2004
NCT00385697,Oct-06,2006
NCT00386100,Oct-06,2006
NCT00387452,Feb-06,2006
NCT00387972,May-06,2006
NCT00388050,Jul-06,2006
NCT00388518,Nov-06,2006
NCT00388986,Oct-06,2006
NCT00389350,Aug-05,2005
NCT00389415,Oct-06,2006
NCT00389896,Jul-01,2001
NCT00390520,Sep-06,2006
NCT00390728,Apr-02,2002
NCT00391040,Nov-03,2003
NCT00391209,Oct-06,2006
NCT00392678,Oct-06,2006
NCT00393718,Nov-06,2006
NCT00394030,Oct-06,2006
NCT00394407,Sep-05,2005
NCT00394875,Mar-02,2002
NCT00395031,Sep-03,2003
NCT00395512,Nov-06,2006
NCT00395746,Oct-06,2006
NCT00396071,Oct-06,2006
NCT00396227,Oct-06,2006
NCT00396357,Oct-06,2006
NCT00396851,Jan-07,2007
NCT00397553,Jan-05,2005
NCT00398060,Jan-03,2003
NCT00398619,Nov-06,2006
NCT00398853,Oct-03,2003
NCT00398892,Dec-09,2009
NCT00398944,Nov-06,2006
NCT00399204,Jan-06,2006
NCT00399347,Jan-05,2005
NCT00399711,Nov-06,2006
NCT00399724,Mar-02,2002
NCT00400283,19-Jan-01,2001
NCT00400491,Jun-06,2006
NCT00401622,Oct-06,2006
NCT00402909,Nov-06,2006
NCT00403091,Apr-05,2005
NCT00403481,Nov-06,2006
NCT00406133,Dec-06,2006
NCT00406991,Jun-03,2003
NCT00407381,Dec-06,2006
NCT00407680,Oct-06,2006
NCT00409240,Oct-06,2006
NCT00410722,Dec-06,2006
NCT00411411,Feb-07,2007
NCT00411554,Jan-07,2007
NCT00411892,29-Nov-06,2006
NCT00412165,Feb-06,2006
NCT00413348,Nov-06,2006
NCT00414245,Jan-07,2007
NCT00414986,Sep-05,2005
NCT00415428,Jan-07,2007
NCT00415688,Jul-04,2004
NCT00416741,Feb-05,2005
NCT00417924,Oct-04,2004
NCT00417950,Jan-07,2007
NCT00418366,Jan-03,2003
NCT00418522,Mar-07,2007
NCT00419302,Oct-03,2003
NCT00419484,Mar-04,2004
NCT00419562,Feb-07,2007
NCT00419718,Oct-05,2005
NCT00419835,May-05,2005
NCT00420095,Jan-07,2007
NCT00421850,Jul-01,2001
NCT00422058,Jan-07,2007
NCT00422357,Jan-07,2007
NCT00422487,Oct-06,2006
NCT00423215,Mar-06,2006
NCT00423488,Jul-05,2005
NCT00423501,Feb-07,2007
NCT00424333,May-99,1999
NCT00424411,Sep-99,1999
NCT00424437,Sep-99,1999
NCT00425009,Jan-04,2004
NCT00425490,Jan-07,2007
NCT00425919,Jan-07,2007
NCT00426413,May-07,2007
NCT00427154,10-Jan-07,2007
NCT00427271,Mar-03,2003
NCT00427401,Feb-07,2007
NCT00428571,May-07,2007
NCT00428961,Jul-02,2002
NCT00430742,Nov-06,2006
NCT00431717,Nov-06,2006
NCT00431977,Nov-06,2006
NCT00432276,Jan-07,2007
NCT00432679,May-06,2006
NCT00432809,Feb-07,2007
NCT00434811,Oct-06,2006
NCT00434850,Oct-06,2006
NCT00434954,Feb-07,2007
NCT00435019,Feb-07,2007
NCT00435240,Jan-05,2005
NCT00435981,Jan-05,2005
NCT00436176,Jun-07,2007
NCT00436475,Sep-07,2007
NCT00437008,Nov-04,2004
NCT00437112,Feb-07,2007
NCT00437164,Sep-06,2006
NCT00437398,Jul-06,2006
NCT00437606,Mar-07,2007
NCT00437970,Apr-08,2008
NCT00438126,Jan-02,2002
NCT00438698,Sep-04,2004
NCT00440284,Jan-04,2004
NCT00440440,Aug-09,2009
NCT00441844,Oct-02,2002
NCT00442767,Feb-07,2007
NCT00442884,Feb-06,2006
NCT00444392,Mar-07,2007
NCT00444899,Mar-07,2007
NCT00445627,2-Mar-07,2007
NCT00445913,Mar-07,2007
NCT00446277,Jan-07,2007
NCT00446810,Sep-07,2007
NCT00446992,Apr-06,2006
NCT00447213,Apr-07,2007
NCT00447382,Mar-07,2007
NCT00449605,Mar-07,2007
NCT00449891,Jan-07,2007
NCT00449930,Mar-07,2007
NCT00450489,Jun-08,2008
NCT00450710,Mar-06,2006
NCT00451321,Jul-06,2006
NCT00451620,Nov-03,2003
NCT00453375,Oct-06,2006
NCT00454233,Feb-07,2007
NCT00455598,Feb-07,2007
NCT00455858,Nov-07,2007
NCT00456027,Dec-04,2004
NCT00456105,Jul-06,2006
NCT00456300,Mar-07,2007
NCT00456963,Sep-07,2007
NCT00457093,Oct-06,2006
NCT00458016,Mar-07,2007
NCT00458029,Aug-06,2006
NCT00458133,Apr-07,2007
NCT00460018,Sep-05,2005
NCT00460941,Apr-07,2007
NCT00461006,Jun-07,2007
NCT00461058,May-07,2007
NCT00461136,Aug-05,2005
NCT00462046,Apr-05,2005
NCT00464061,Apr-07,2007
NCT00464594,Apr-07,2007
NCT00464776,Oct-05,2005
NCT00464880,Sep-05,2005
NCT00465478,Mar-06,2006
NCT00465881,Jan-06,2006
NCT00466362,Apr-07,2007
NCT00467168,Jan-98,1998
NCT00467376,Jan-07,2007
NCT00467649,May-07,2007
NCT00467675,Apr-06,2006
NCT00467688,Feb-07,2007
NCT00468364,Jul-03,2003
NCT00468676,May-07,2007
NCT00469092,May-07,2007
NCT00469105,Dec-06,2006
NCT00469287,Jun-07,2007
NCT00469586,26-Apr-07,2007
NCT00469833,Apr-08,2008
NCT00470860,Dec-04,2004
NCT00471549,Jun-91,1991
NCT00471926,Apr-07,2007
NCT00472095,Jun-07,2007
NCT00472953,15-May-07,2007
NCT00473330,Jun-07,2007
NCT00473382,Jun-07,2007
NCT00473525,Jul-07,2007
NCT00474045,May-07,2007
NCT00474630,May-07,2007
NCT00476437,Apr-07,2007
NCT00477204,May-07,2007
NCT00477581,May-07,2007
NCT00478335,May-07,2007
NCT00479609,Apr-07,2007
NCT00479986,Jun-05,2005
NCT00480805,Oct-02,2002
NCT00481117,Aug-08,2008
NCT00481663,Aug-03,2003
NCT00482079,13-May-03,2003
NCT00482443,Mar-07,2007
NCT00482729,Jun-07,2007
NCT00482768,Jun-07,2007
NCT00482950,Apr-07,2007
NCT00484198,Apr-07,2007
NCT00484419,May-07,2007
NCT00485758,Jul-07,2007
NCT00487240,Jun-07,2007
NCT00487526,Jun-07,2007
NCT00489229,Oct-02,2002
NCT00489879,Jul-07,2007
NCT00490178,Mar-07,2007
NCT00490854,Jul-07,2007
NCT00490867,Jul-04,2004
NCT00491465,Jul-07,2007
NCT00491543,Jun-07,2007
NCT00491725,Sep-05,2005
NCT00494013,Aug-07,2007
NCT00494663,Jul-07,2007
NCT00494715,May-07,2007
NCT00494884,Jun-07,2007
NCT00494988,Dec-04,2004
NCT00495469,Aug-07,2007
NCT00495885,Jun-07,2007
NCT00496145,Aug-02,2002
NCT00497003,Feb-04,2004
NCT00497133,Jul-07,2007
NCT00497172,Jan-04,2004
NCT00497198,Oct-05,2005
NCT00498147,Jul-07,2007
NCT00499148,Aug-06,2006
NCT00499707,Oct-03,2003
NCT00500331,Jan-07,2007
NCT00501072,Nov-07,2007
NCT00501592,Jul-07,2007
NCT00501709,Feb-04,2004
NCT00502138,Jul-07,2007
NCT00502710,Jul-07,2007
NCT00503152,May-07,2007
NCT00504673,Apr-05,2005
NCT00505375,Feb-08,2008
NCT00505882,Jul-07,2007
NCT00505960,Sep-07,2007
